qasrl_id,tokens,sentence
Wiki1k:wikipedia:14711:0:4,"The start of the Iron Age proper is considered by many to fall between around 1200 BC and 600 BC , depending on the region .","The start of the Iron Age proper is considered by many to fall between around 1200 BC and 600 BC, depending on the region."
Wiki1k:wikipedia:14711:23:0,"In the Black Pyramid of Abusir , dating before 2000 BC , Gaston Maspero found some pieces of iron .","In the Black Pyramid of Abusir, dating before 2000 BC, Gaston Maspero found some pieces of iron."
Wiki1k:wikipedia:14711:23:1,"In the funeral text of Pepi I , the metal is mentioned .","In the funeral text of Pepi I, the metal is mentioned."
Wiki1k:wikipedia:14711:23:2,A sword bearing the name of pharaoh Merneptah as well as a battle axe with an iron blade and gold-decorated bronze shaft were both found in the excavation of Ugarit .,A sword bearing the name of pharaoh Merneptah as well as a battle axe with an iron blade and gold-decorated bronze shaft were both found in the excavation of Ugarit.
Wiki1k:wikipedia:14711:23:3,"A dagger with an iron blade found in Tutankhamun '' s tomb , 13th century BC , was recently examined and found to be of meteoric origin .","A dagger with an iron blade found in Tutankhamun""s tomb, 13th century BC, was recently examined and found to be of meteoric origin."
Wiki1k:wikipedia:17547:16:0,"Biological models of love tend to see it as a mammalian drive , similar to hunger or thirst .","Biological models of love tend to see it as a mammalian drive, similar to hunger or thirst."
Wiki1k:wikipedia:17547:16:1,Psychology sees love as more of a social and cultural phenomenon .,Psychology sees love as more of a social and cultural phenomenon.
Wiki1k:wikipedia:17547:16:2,"Certainly love is influenced by hormones ( such as oxytocin ) , neurotrophins ( such as NGF ) , and pheromones , and how people think and behave in love is influenced by their conceptions of love .","Certainly love is influenced by hormones (such as oxytocin), neurotrophins (such as NGF), and pheromones, and how people think and behave in love is influenced by their conceptions of love."
Wiki1k:wikipedia:17547:16:4,Attachment between adults is presumed to work on the same principles that lead an infant to become attached to its mother .,Attachment between adults is presumed to work on the same principles that lead an infant to become attached to its mother.
Wiki1k:wikipedia:17547:16:5,The traditional psychological view sees love as being a combination of companionate love and passionate love .,The traditional psychological view sees love as being a combination of companionate love and passionate love.
Wiki1k:wikipedia:17547:16:6,"Passionate love is intense longing , and is often accompanied by physiological arousal ( shortness of breath , rapid heart rate ) ; companionate love is affection and a feeling of intimacy not accompanied by physiological arousal .","Passionate love is intense longing, and is often accompanied by physiological arousal (shortness of breath, rapid heart rate); companionate love is affection and a feeling of intimacy not accompanied by physiological arousal."
Wiki1k:wikipedia:17547:3:0,"Although the nature or essence of love is a subject of frequent debate , different aspects of the word can be clarified by determining what isn '' t love ( antonyms of `` '' love '' '' ) .","Although the nature or essence of love is a subject of frequent debate, different aspects of the word can be clarified by determining what isn""t love (antonyms of """"love"""")."
Wiki1k:wikipedia:17547:3:1,"Love as a general expression of positive sentiment ( a stronger form of like ) is commonly contrasted with hate ( or neutral apathy ) ; as a less sexual and more emotionally intimate form of romantic attachment , love is commonly contrasted with lust ; and as an interpersonal relationship with romantic overtones , love is sometimes contrasted with friendship , although the word love is often applied to close friendships .","Love as a general expression of positive sentiment (a stronger form of like) is commonly contrasted with hate (or neutral apathy); as a less sexual and more emotionally intimate form of romantic attachment, love is commonly contrasted with lust; and as an interpersonal relationship with romantic overtones, love is sometimes contrasted with friendship, although the word love is often applied to close friendships."
Wiki1k:wikipedia:17547:49:0,"In Hinduism , kāma is pleasurable , sexual love , personified by the god Kamadeva .","In Hinduism, kāma is pleasurable, sexual love, personified by the god Kamadeva."
Wiki1k:wikipedia:17547:49:2,Kamadeva is often pictured holding a bow of sugar cane and an arrow of flowers ; he may ride upon a great parrot .,Kamadeva is often pictured holding a bow of sugar cane and an arrow of flowers; he may ride upon a great parrot.
Wiki1k:wikipedia:17547:49:3,"He is usually accompanied by his consort Rati and his companion Vasanta , lord of the spring season .","He is usually accompanied by his consort Rati and his companion Vasanta, lord of the spring season."
Wiki1k:wikipedia:17547:9:0,"Biological models of sex tend to view love as a mammalian drive , much like hunger or thirst .","Biological models of sex tend to view love as a mammalian drive, much like hunger or thirst."
Wiki1k:wikipedia:17547:9:1,"Helen Fisher , a leading expert in the topic of love , divides the experience of love into three partly overlapping stages : lust , attraction , and attachment .","Helen Fisher, a leading expert in the topic of love, divides the experience of love into three partly overlapping stages: lust, attraction, and attachment."
Wiki1k:wikipedia:17547:9:2,"Lust is the feeling of sexual desire ; romantic attraction determines what partners mates find attractive and pursue , conserving time and energy by choosing ; and attachment involves sharing a home , parental duties , mutual defense , and in humans involves feelings of safety and security .","Lust is the feeling of sexual desire; romantic attraction determines what partners mates find attractive and pursue, conserving time and energy by choosing; and attachment involves sharing a home, parental duties, mutual defense, and in humans involves feelings of safety and security."
Wiki1k:wikipedia:17547:9:3,"Three distinct neural circuitries , including neurotransmitters , and three behavioral patterns , are associated with these three romantic styles .","Three distinct neural circuitries, including neurotransmitters, and three behavioral patterns, are associated with these three romantic styles."
Wiki1k:wikipedia:17914:56:0,"His large body of compositions for piano includes 32 piano sonatas and numerous shorter pieces , including arrangements of some of his other works .","His large body of compositions for piano includes 32 piano sonatas and numerous shorter pieces, including arrangements of some of his other works."
Wiki1k:wikipedia:17914:56:1,"Works with piano accompaniment include 10 violin sonatas , 5 cello sonatas , and a sonata for French horn , as well as numerous lieder .","Works with piano accompaniment include 10 violin sonatas, 5 cello sonatas, and a sonata for French horn, as well as numerous lieder."
Wiki1k:wikipedia:18836:11:0,"Between the 5th and 8th centuries , new peoples and individuals filled the political void left by Roman centralised government .","Between the 5th and 8th centuries, new peoples and individuals filled the political void left by Roman centralised government."
Wiki1k:wikipedia:18836:11:1,"The Ostrogoths , a Gothic tribe , settled in Roman Italy in the late fifth century under Theoderic the Great ( d. 526 ) and set up a kingdom marked by its co-operation between the Italians and the Ostrogoths , at least until the last years of Theodoric '' s reign .","The Ostrogoths, a Gothic tribe, settled in Roman Italy in the late fifth century under Theoderic the Great (d. 526) and set up a kingdom marked by its co-operation between the Italians and the Ostrogoths, at least until the last years of Theodoric""s reign."
Wiki1k:wikipedia:18836:11:6,"His grave was discovered in 1653 and is remarkable for its grave goods , which included weapons and a large quantity of gold .","His grave was discovered in 1653 and is remarkable for its grave goods, which included weapons and a large quantity of gold."
Wiki1k:wikipedia:18836:25:0,The various Germanic states in the west all had coinages that imitated existing Roman and Byzantine forms .,The various Germanic states in the west all had coinages that imitated existing Roman and Byzantine forms.
Wiki1k:wikipedia:18836:25:1,"Gold continued to be minted until the end of the 7th century , when it was replaced by silver coins .","Gold continued to be minted until the end of the 7th century, when it was replaced by silver coins."
Wiki1k:wikipedia:18836:25:2,"The basic Frankish silver coin was the denarius or denier , while the Anglo-Saxon version was called a penny .","The basic Frankish silver coin was the denarius or denier, while the Anglo-Saxon version was called a penny."
Wiki1k:wikipedia:18836:25:4,"Copper or bronze coins were not struck , nor were gold except in Southern Europe .","Copper or bronze coins were not struck, nor were gold except in Southern Europe."
Wiki1k:wikipedia:18836:25:5,No silver coins denominated in multiple units were minted .,No silver coins denominated in multiple units were minted.
Wiki1k:wikipedia:18836:32:0,Charlemagne '' s court in Aachen was the centre of the cultural revival sometimes referred to as the `` '' Carolingian Renaissance '' '' .,"Charlemagne""s court in Aachen was the centre of the cultural revival sometimes referred to as the """"Carolingian Renaissance""""."
Wiki1k:wikipedia:18836:32:1,"Literacy increased , as did development in the arts , architecture and jurisprudence , as well as liturgical and scriptural studies .","Literacy increased, as did development in the arts, architecture and jurisprudence, as well as liturgical and scriptural studies."
Wiki1k:wikipedia:18836:32:2,The English monk Alcuin ( d. 804 ) was invited to Aachen and brought the education available in the monasteries of Northumbria .,The English monk Alcuin (d. 804) was invited to Aachen and brought the education available in the monasteries of Northumbria.
Wiki1k:wikipedia:18836:32:3,"Charlemagne '' s chancery -- or writing office -- made use of a new script today known as Carolingian minuscule , allowing a common writing style that advanced communication across much of Europe .","Charlemagne""s chancery--or writing office--made use of a new script today known as Carolingian minuscule, allowing a common writing style that advanced communication across much of Europe."
Wiki1k:wikipedia:18836:32:4,"Charlemagne sponsored changes in church liturgy , imposing the Roman form of church service on his domains , as well as the Gregorian chant in liturgical music for the churches .","Charlemagne sponsored changes in church liturgy, imposing the Roman form of church service on his domains, as well as the Gregorian chant in liturgical music for the churches."
Wiki1k:wikipedia:18836:32:5,"An important activity for scholars during this period was the copying , correcting , and dissemination of basic works on religious and secular topics , with the aim of encouraging learning .","An important activity for scholars during this period was the copying, correcting, and dissemination of basic works on religious and secular topics, with the aim of encouraging learning."
Wiki1k:wikipedia:18836:32:7,"Grammarians of the period modified the Latin language , changing it from the Classical Latin of the Roman Empire into a more flexible form to fit the needs of the church and government .","Grammarians of the period modified the Latin language, changing it from the Classical Latin of the Roman Empire into a more flexible form to fit the needs of the church and government."
Wiki1k:wikipedia:18836:32:8,"By the reign of Charlemagne , the language had so diverged from the classical that it was later called Medieval Latin .","By the reign of Charlemagne, the language had so diverged from the classical that it was later called Medieval Latin."
Wiki1k:wikipedia:18836:33:1,"Just before Charlemagne died in 814 , he crowned Louis as his successor .","Just before Charlemagne died in 814, he crowned Louis as his successor."
Wiki1k:wikipedia:18836:33:2,"Louis '' s reign of 26 years was marked by numerous divisions of the empire among his sons and , after 829 , civil wars between various alliances of father and sons over the control of various parts of the empire .","Louis""s reign of 26 years was marked by numerous divisions of the empire among his sons and, after 829, civil wars between various alliances of father and sons over the control of various parts of the empire."
Wiki1k:wikipedia:18836:33:4,"Louis divided the rest of the empire between Lothair and Charles the Bald ( d. 877 ) , his youngest son .","Louis divided the rest of the empire between Lothair and Charles the Bald (d. 877), his youngest son."
Wiki1k:wikipedia:18836:33:5,"Lothair took East Francia , comprising both banks of the Rhine and eastwards , leaving Charles West Francia with the empire to the west of the Rhineland and the Alps .","Lothair took East Francia, comprising both banks of the Rhine and eastwards, leaving Charles West Francia with the empire to the west of the Rhineland and the Alps."
Wiki1k:wikipedia:18836:33:8,"Pepin II of Aquitaine ( d. after 864 ) , the emperor '' s grandson , rebelled in a contest for Aquitaine , while Louis the German tried to annex all of East Francia .","Pepin II of Aquitaine (d. after 864), the emperor""s grandson, rebelled in a contest for Aquitaine, while Louis the German tried to annex all of East Francia."
Wiki1k:wikipedia:18836:46:1,"Communities were established in Germany and England in the 11th and 12th centuries , but Spanish Jews , long settled in Spain under the Muslims , came under Christian rule and increasing pressure to convert to Christianity .","Communities were established in Germany and England in the 11th and 12th centuries, but Spanish Jews, long settled in Spain under the Muslims, came under Christian rule and increasing pressure to convert to Christianity."
Wiki1k:wikipedia:18836:46:2,"Most Jews were confined to the cities , as they were not allowed to own land or be peasants .","Most Jews were confined to the cities, as they were not allowed to own land or be peasants."
Wiki1k:wikipedia:18836:66:0,"Romanesque art , especially metalwork , was at its most sophisticated in Mosan art , in which distinct artistic personalities including Nicholas of Verdun ( d. 1205 ) become apparent , and an almost classical style is seen in works such as a font at Liège , contrasting with the writhing animals of the exactly contemporary Gloucester Candlestick .","Romanesque art, especially metalwork, was at its most sophisticated in Mosan art, in which distinct artistic personalities including Nicholas of Verdun (d. 1205) become apparent, and an almost classical style is seen in works such as a font at Liège, contrasting with the writhing animals of the exactly contemporary Gloucester Candlestick."
Wiki1k:wikipedia:18836:66:1,"Large illuminated bibles and psalters were the typical forms of luxury manuscripts , and wall-painting flourished in churches , often following a scheme with a Last Judgement on the west wall , a Christ in Majesty at the east end , and narrative biblical scenes down the nave , or in the best surviving example , at Saint-Savin-sur-Gartempe , on the barrel-vaulted roof .","Large illuminated bibles and psalters were the typical forms of luxury manuscripts, and wall-painting flourished in churches, often following a scheme with a Last Judgement on the west wall, a Christ in Majesty at the east end, and narrative biblical scenes down the nave, or in the best surviving example, at Saint-Savin-sur-Gartempe, on the barrel-vaulted roof."
Wiki1k:wikipedia:18836:7:0,"The Emperor Diocletian ( r. 284 -- 305 ) split the empire into separately administered eastern and western halves in 286 ; the empire was not considered divided by its inhabitants or rulers , as legal and administrative promulgations in one division were considered valid in the other .","The Emperor Diocletian (r. 284--305) split the empire into separately administered eastern and western halves in 286; the empire was not considered divided by its inhabitants or rulers, as legal and administrative promulgations in one division were considered valid in the other."
Wiki1k:wikipedia:18836:7:1,"In 330 , after a period of civil war , Constantine the Great ( r. 306 -- 337 ) refounded the city of Byzantium as the newly renamed eastern capital , Constantinople .","In 330, after a period of civil war, Constantine the Great (r. 306--337) refounded the city of Byzantium as the newly renamed eastern capital, Constantinople."
Wiki1k:wikipedia:18836:7:2,"Diocletian '' s reforms strengthened the governmental bureaucracy , reformed taxation , and strengthened the army , which bought the empire time but did not resolve the problems it was facing : excessive taxation , a declining birthrate , and pressures on its frontiers , among others .","Diocletian""s reforms strengthened the governmental bureaucracy, reformed taxation, and strengthened the army, which bought the empire time but did not resolve the problems it was facing: excessive taxation, a declining birthrate, and pressures on its frontiers, among others."
Wiki1k:wikipedia:18836:7:3,"Civil war between rival emperors became common in the middle of the 4th century , diverting soldiers from the empire '' s frontier forces and allowing invaders to encroach .","Civil war between rival emperors became common in the middle of the 4th century, diverting soldiers from the empire""s frontier forces and allowing invaders to encroach."
Wiki1k:wikipedia:18836:7:4,"For much of the 4th century , Roman society stabilised in a new form that differed from the earlier classical period , with a widening gulf between the rich and poor , and a decline in the vitality of the smaller towns .","For much of the 4th century, Roman society stabilised in a new form that differed from the earlier classical period, with a widening gulf between the rich and poor, and a decline in the vitality of the smaller towns."
Wiki1k:wikipedia:18836:7:5,"Another change was the Christianisation , or conversion of the empire to Christianity , a gradual process that lasted from the 2nd to the 5th centuries .","Another change was the Christianisation, or conversion of the empire to Christianity, a gradual process that lasted from the 2nd to the 5th centuries."
Wiki1k:wikipedia:18836:86:0,"The publication of vernacular literature increased , with Dante ( d. 1321 ) , Petrarch ( d. 1374 ) and Giovanni Boccaccio ( d. 1375 ) in 14th-century Italy , Geoffrey Chaucer ( d. 1400 ) and William Langland ( d. c. 1386 ) in England , and François Villon ( d. 1464 ) and Christine de Pizan ( d. c. 1430 ) in France .","The publication of vernacular literature increased, with Dante (d. 1321), Petrarch (d. 1374) and Giovanni Boccaccio (d. 1375) in 14th-century Italy, Geoffrey Chaucer (d. 1400) and William Langland (d. c. 1386) in England, and François Villon (d. 1464) and Christine de Pizan (d. c. 1430) in France."
Wiki1k:wikipedia:18836:86:1,"Much literature remained religious in character , and although a great deal of it continued to be written in Latin , a new demand developed for saints '' lives and other devotional tracts in the vernacular languages .","Much literature remained religious in character, and although a great deal of it continued to be written in Latin, a new demand developed for saints"" lives and other devotional tracts in the vernacular languages."
Wiki1k:wikipedia:18836:86:2,"This was fed by the growth of the Devotio Moderna movement , most prominently in the formation of the Brethren of the Common Life , but also in the works of German mystics such as Meister Eckhart and Johannes Tauler ( d. 1361 ) .","This was fed by the growth of the Devotio Moderna movement, most prominently in the formation of the Brethren of the Common Life, but also in the works of German mystics such as Meister Eckhart and Johannes Tauler (d. 1361)."
Wiki1k:wikipedia:18836:86:4,"At the end of the period , the development of the printing press in about 1450 led to the establishment of publishing houses throughout Europe by 1500 .","At the end of the period, the development of the printing press in about 1450 led to the establishment of publishing houses throughout Europe by 1500."
Wiki1k:wikipedia:18842395:33:0,"The chemistry of rivers is complex and depends on inputs from the atmosphere , the geology through which it travels and the inputs from man '' s activities .","The chemistry of rivers is complex and depends on inputs from the atmosphere, the geology through which it travels and the inputs from man""s activities."
Wiki1k:wikipedia:18842395:33:1,The chemical composition of the water has a large impact on the ecology of that water for both plants and animals and it also affects the uses that may be made of the river water .,The chemical composition of the water has a large impact on the ecology of that water for both plants and animals and it also affects the uses that may be made of the river water.
Wiki1k:wikipedia:18842395:33:2,Understanding and characterising river water chemistry requires a well designed and managed sampling and analysis .,Understanding and characterising river water chemistry requires a well designed and managed sampling and analysis.
Wiki1k:wikipedia:18842395:41:0,"When the river is subject to vertical erosion , deepening the valley .","When the river is subject to vertical erosion, deepening the valley."
Wiki1k:wikipedia:18842395:41:1,Hydraulic action loosens and dislodges the rock .,Hydraulic action loosens and dislodges the rock.
Wiki1k:wikipedia:18842395:41:2,The rivers load further erodes its banks and the river bed .,The rivers load further erodes its banks and the river bed.
Wiki1k:wikipedia:18842395:41:3,"Over time , this will deepen the river bed and create steeper sides which are then weathered .","Over time, this will deepen the river bed and create steeper sides which are then weathered."
Wiki1k:wikipedia:18842395:45:0,River management is a continuous activity as rivers tend to `` undo '' the modifications made by people .,"River management is a continuous activity as rivers tend to "" undo"" the modifications made by people."
Wiki1k:wikipedia:18842395:45:1,"Dredged channels silt up , sluice mechanisms deteriorate with age , levees and dams may suffer seepage or catastrophic failure .","Dredged channels silt up, sluice mechanisms deteriorate with age, levees and dams may suffer seepage or catastrophic failure."
Wiki1k:wikipedia:18914017:28:2,"Advanced medical imaging with computed tomography ( CT ) or magnetic resonance imaging ( MRI ) , and with single-photon emission computed tomography ( SPECT ) or positron emission tomography ( PET ) can be used to help exclude other cerebral pathology or subtypes of dementia .","Advanced medical imaging with computed tomography (CT) or magnetic resonance imaging (MRI), and with single-photon emission computed tomography (SPECT) or positron emission tomography (PET) can be used to help exclude other cerebral pathology or subtypes of dementia."
Wiki1k:wikipedia:18914017:28:3,"Moreover , it may predict conversion from prodromal stages ( mild cognitive impairment ) to Alzheimer '' s disease .","Moreover, it may predict conversion from prodromal stages (mild cognitive impairment) to Alzheimer""s disease."
Wiki1k:wikipedia:18947:9:0,"In the 1870s and in light of modern precision , a series of international conferences was held to devise new metric standards .","In the 1870s and in light of modern precision, a series of international conferences was held to devise new metric standards."
Wiki1k:wikipedia:18947:9:1,"The Metre Convention ( Convention du Mètre ) of 1875 mandated the establishment of a permanent International Bureau of Weights and Measures ( BIPM : Bureau International des Poids et Mesures ) to be located in Sèvres , France .","The Metre Convention (Convention du Mètre) of 1875 mandated the establishment of a permanent International Bureau of Weights and Measures (BIPM: Bureau International des Poids et Mesures) to be located in Sèvres, France."
Wiki1k:wikipedia:18947:9:2,"This new organisation was to construct and preserve a prototype metre bar , distribute national metric prototypes , and maintain comparisons between them and non-metric measurement standards .","This new organisation was to construct and preserve a prototype metre bar, distribute national metric prototypes, and maintain comparisons between them and non-metric measurement standards."
Wiki1k:wikipedia:18947:9:3,"The organisation created such a bar in 1889 at the first General Conference on Weights and Measures ( CGPM : Conférence Générale des Poids et Mesures ) , establishing the International Prototype Metre as the distance between two lines on a standard bar composed of an alloy of 90 % platinum and 10 % iridium , measured at the melting point of ice .","The organisation created such a bar in 1889 at the first General Conference on Weights and Measures (CGPM: Conférence Générale des Poids et Mesures), establishing the International Prototype Metre as the distance between two lines on a standard bar composed of an alloy of 90% platinum and 10% iridium, measured at the melting point of ice."
Wiki1k:wikipedia:19242322:50:1,"At the time of the French Revolution , he thought the enthusiasm of the students and professors to be a perversion of their energy and remained skeptical of the ability of the masses to govern .","At the time of the French Revolution, he thought the enthusiasm of the students and professors to be a perversion of their energy and remained skeptical of the ability of the masses to govern."
Wiki1k:wikipedia:19242322:50:2,"Likewise , he did not oppose the War of Liberation ( 1813 -- 15 ) waged by the German states against Napoleon , and remained aloof from the patriotic efforts to unite the various parts of Germany into one nation .","Likewise, he did not oppose the War of Liberation (1813--15) waged by the German states against Napoleon, and remained aloof from the patriotic efforts to unite the various parts of Germany into one nation."
Wiki1k:wikipedia:19242322:50:3,"Although often requested to write poems arousing nationalist passions , Goethe would always decline .","Although often requested to write poems arousing nationalist passions, Goethe would always decline."
Wiki1k:wikipedia:19242322:50:4,"In old age , he explained why this was so to Eckermann :","In old age, he explained why this was so to Eckermann:"
Wiki1k:wikipedia:19334:10:0,"In 1269 , Niccolò and Maffeo returned to their families in Venice , meeting young Marco for the first time .","In 1269, Niccolò and Maffeo returned to their families in Venice, meeting young Marco for the first time."
Wiki1k:wikipedia:19334:10:1,"In 1271 , during the rule of Doge Lorenzo Tiepolo , Marco Polo ( at seventeen years of age ) , his father , and his uncle set off for Asia on the series of adventures that Marco later documented in his book .","In 1271, during the rule of Doge Lorenzo Tiepolo, Marco Polo (at seventeen years of age), his father, and his uncle set off for Asia on the series of adventures that Marco later documented in his book."
Wiki1k:wikipedia:19334:10:2,"They returned to Venice in 1295 , 24 years later , with many riches and treasures .","They returned to Venice in 1295, 24 years later, with many riches and treasures."
Wiki1k:wikipedia:19334:15:0,"In 1323 , Polo was confined to bed , due to illness .","In 1323, Polo was confined to bed, due to illness."
Wiki1k:wikipedia:19334:15:2,"To write and certify the will , his family requested Giovanni Giustiniani , a priest of San Procolo .","To write and certify the will, his family requested Giovanni Giustiniani, a priest of San Procolo."
Wiki1k:wikipedia:19334:15:4,"The church was entitled by law to a portion of his estate ; he approved of this and ordered that a further sum be paid to the convent of San Lorenzo , the place where he wished to be buried .","The church was entitled by law to a portion of his estate; he approved of this and ordered that a further sum be paid to the convent of San Lorenzo, the place where he wished to be buried."
Wiki1k:wikipedia:19334:15:5,"He also set free Peter , a Tartar servant , who may have accompanied him from Asia , and to whom Polo bequeath 100 lire of Venetian denari .","He also set free Peter, a Tartar servant, who may have accompanied him from Asia, and to whom Polo bequeath 100 lire of Venetian denari."
Wiki1k:wikipedia:19334:23:0,"The British scholar Ronald Latham has pointed out that The Book of Marvels was in fact a collaboration written in 1298 -- 1299 between Polo and a professional writer of romances , Rustichello of Pisa .","The British scholar Ronald Latham has pointed out that The Book of Marvels was in fact a collaboration written in 1298--1299 between Polo and a professional writer of romances, Rustichello of Pisa."
Wiki1k:wikipedia:19334:23:1,"Latham also argued that Rustichello may have glamorised Polo '' s accounts , and added fantastic and romantic elements that made the book a bestseller .","Latham also argued that Rustichello may have glamorised Polo""s accounts, and added fantastic and romantic elements that made the book a bestseller."
Wiki1k:wikipedia:19334:23:2,"The Italian scholar Luigi Foscolo Benedetto had previously demonstrated that the book was written in the same `` '' leisurely , conversational style '' '' that characterised Rustichello '' s other works , and that some passages in the book were taken verbatim or with minimal modifications from other writings by Rustichello .","The Italian scholar Luigi Foscolo Benedetto had previously demonstrated that the book was written in the same """"leisurely, conversational style"""" that characterised Rustichello""s other works, and that some passages in the book were taken verbatim or with minimal modifications from other writings by Rustichello."
Wiki1k:wikipedia:19334:23:3,"For example , the opening introduction in The Book of Marvels to `` '' emperors and kings , dukes and marquises '' '' was lifted straight out of an Arthurian romance Rustichello had written several years earlier , and the account of the second meeting between Polo and Kublai Khan at the latter '' s court is almost the same as that of the arrival of Tristan at the court of King Arthur at Camelot in that same book .","For example, the opening introduction in The Book of Marvels to """"emperors and kings, dukes and marquises"""" was lifted straight out of an Arthurian romance Rustichello had written several years earlier, and the account of the second meeting between Polo and Kublai Khan at the latter""s court is almost the same as that of the arrival of Tristan at the court of King Arthur at Camelot in that same book."
Wiki1k:wikipedia:19334:23:4,"Latham believed that many elements of the book , such as legends of the Middle East and mentions of exotic marvels may have been the work of Rustichello who was giving what medieval European readers expected to find in a travel book .","Latham believed that many elements of the book, such as legends of the Middle East and mentions of exotic marvels may have been the work of Rustichello who was giving what medieval European readers expected to find in a travel book."
Wiki1k:wikipedia:19334:29:0,Haw also argued that footbinding was not common even among Chinese during Polo '' s time and almost unknown among the Mongols .,"Haw also argued that footbinding was not common even among Chinese during Polo""s time and almost unknown among the Mongols."
Wiki1k:wikipedia:19334:29:1,"While the Italian missionary Odoric of Pordenone who visited Yuan China mentioned footbinding ( it is however unclear whether he was merely relaying something he had heard as his description is inaccurate ) , no other foreign visitors to Yuan China mentioned the practice , perhaps an indication that the footbinding was not widespread or was not practiced in an extreme form at that time .","While the Italian missionary Odoric of Pordenone who visited Yuan China mentioned footbinding (it is however unclear whether he was merely relaying something he had heard as his description is inaccurate), no other foreign visitors to Yuan China mentioned the practice, perhaps an indication that the footbinding was not widespread or was not practiced in an extreme form at that time."
Wiki1k:wikipedia:19334:29:2,Marco Polo himself noted ( in the Toledo manuscript ) the dainty walk of Chinese women who took very short steps .,Marco Polo himself noted (in the Toledo manuscript) the dainty walk of Chinese women who took very short steps.
Wiki1k:wikipedia:19334:29:4,"Haw also pointed out that despite the few omissions , Marco Polo '' s account is more extensive , more accurate and more detailed than those of other foreign travelers to China in this period .","Haw also pointed out that despite the few omissions, Marco Polo""s account is more extensive, more accurate and more detailed than those of other foreign travelers to China in this period."
Wiki1k:wikipedia:19356:110:0,"The recognition and understanding of mental health conditions have changed over time and across cultures and there are still variations in definition , assessment and classification , although standard guideline criteria are widely used .","The recognition and understanding of mental health conditions have changed over time and across cultures and there are still variations in definition, assessment and classification, although standard guideline criteria are widely used."
Wiki1k:wikipedia:19356:110:1,"In many cases , there appears to be a continuum between mental health and mental illness , making diagnosis complex .","In many cases, there appears to be a continuum between mental health and mental illness, making diagnosis complex."
Wiki1k:wikipedia:19356:110:2,"According to the World Health Organisation ( WHO ) , over a third of people in most countries report problems at some time in their life which meet criteria for diagnosis of one or more of the common types of mental disorder .","According to the World Health Organisation (WHO), over a third of people in most countries report problems at some time in their life which meet criteria for diagnosis of one or more of the common types of mental disorder."
Wiki1k:wikipedia:19356:110:3,Mental health can be defined as an absence of mental disorder .,Mental health can be defined as an absence of mental disorder.
Wiki1k:wikipedia:19356:18:0,Somatoform disorders may be diagnosed when there are problems that appear to originate in the body that are thought to be manifestations of a mental disorder .,Somatoform disorders may be diagnosed when there are problems that appear to originate in the body that are thought to be manifestations of a mental disorder.
Wiki1k:wikipedia:19356:18:2,"There are also disorders of how a person perceives their body , such as body dysmorphic disorder .","There are also disorders of how a person perceives their body, such as body dysmorphic disorder."
Wiki1k:wikipedia:19356:18:3,"Neurasthenia is an old diagnosis involving somatic complaints as well as fatigue and low spirits/depression , which is officially recognized by the ICD-10 but no longer by the DSM-IV .","Neurasthenia is an old diagnosis involving somatic complaints as well as fatigue and low spirits/depression, which is officially recognized by the ICD-10 but no longer by the DSM-IV."
Wiki1k:wikipedia:19356:36:0,"Correlations of mental disorders with drug use include cannabis , alcohol and caffeine , use of which appears to promote anxiety .","Correlations of mental disorders with drug use include cannabis, alcohol and caffeine, use of which appears to promote anxiety."
Wiki1k:wikipedia:19356:36:1,"For psychosis and schizophrenia , usage of a number of drugs has been associated with development of the disorder , including cannabis , cocaine , and amphetamines .","For psychosis and schizophrenia, usage of a number of drugs has been associated with development of the disorder, including cannabis, cocaine, and amphetamines."
Wiki1k:wikipedia:19356:36:2,There has been debate regarding the relationship between usage of cannabis and bipolar disorder .,There has been debate regarding the relationship between usage of cannabis and bipolar disorder.
Wiki1k:wikipedia:19356:58:0,There has been an historical trend among public health professionals to consider targeted programmes .,There has been an historical trend among public health professionals to consider targeted programmes.
Wiki1k:wikipedia:19356:58:1,"However identification of high risk groups can increase stigma , in turn meaning that the targeted people do not engage .","However identification of high risk groups can increase stigma, in turn meaning that the targeted people do not engage."
Wiki1k:wikipedia:19356:58:2,"Thus current policy recommends universal programs , with resources within such programs weighted towards high risk groups .","Thus current policy recommends universal programs, with resources within such programs weighted towards high risk groups."
Wiki1k:wikipedia:19356:59:0,"Treatment and support for mental disorders is provided in psychiatric hospitals , clinics or any of a diverse range of community mental health services .","Treatment and support for mental disorders is provided in psychiatric hospitals, clinics or any of a diverse range of community mental health services."
Wiki1k:wikipedia:19356:59:1,A number of professions have developed that specialize in the treatment of mental disorders .,A number of professions have developed that specialize in the treatment of mental disorders.
Wiki1k:wikipedia:19356:59:2,"This includes the medical specialty of psychiatry ( including psychiatric nursing ) , the field of psychology known as clinical psychology , and the practical application of sociology known as social work .","This includes the medical specialty of psychiatry (including psychiatric nursing), the field of psychology known as clinical psychology, and the practical application of sociology known as social work."
Wiki1k:wikipedia:19356:59:3,"There is also a wide range of psychotherapists ( including family therapy ) , counselors , and public health professionals .","There is also a wide range of psychotherapists (including family therapy), counselors, and public health professionals."
Wiki1k:wikipedia:19356:59:4,"In addition , there are peer support roles where personal experience of similar issues is the primary source of expertise .","In addition, there are peer support roles where personal experience of similar issues is the primary source of expertise."
