qasrl_id,verb_idx,verb,question,answer_range,answer,wh,subj,obj,obj2,aux,prep,verb_prefix,is_passive,is_negated
Wiki1k:wikinews:522363:0:0,2,contacted,who was someone contacted by?,5:7,Al Jazeera,who,someone,_,_,was,by,_,True,False
Wiki1k:wikinews:522363:0:0,2,contacted,when was someone contacted?,3:4,Tuesday,when,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:522363:0:0,12,referred,what was referred to?,13:22,a statement from a spokesperson for the news service,what,_,_,_,was,to,_,True,False
Wiki1k:wikinews:522363:0:0,12,referred,who was referring to something?,0:1~!~5:7,Wikinews~!~Al Jazeera,who,_,_,something,was,to,_,False,False
Wiki1k:wikinews:522363:0:0,31,faced,what did someone face?,29:30,disruption,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:522363:0:0,31,faced,who faced something?,23:28,Some visitors to our websites,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:522363:0:0,31,faced,when did someone face something?,30:36,after external DNS servers were compromised,when,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:522363:0:0,23,saying,what did someone say?,23:36,"""""Some visitors to our websites faced disruption after external DNS servers were compromised.",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:522363:0:0,23,saying,who said something?,16:22,a spokesperson for the news service,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:18842395:33:1,6,has,what does something have?,7:21,a large impact on the ecology of that water for both plants and animals,what,something,_,_,does,_,_,False,False
Wiki1k:wikipedia:18842395:33:1,6,has,what has something?,0:6,The chemical composition of the water,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:18842395:33:1,24,affects,what does something affect?,25:35,the uses that may be made of the river water,what,something,_,_,does,_,_,False,False
Wiki1k:wikipedia:18842395:33:1,24,affects,what affects something?,0:6,The chemical composition of the water,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:18842395:33:1,30,made,what is made?,25:27,the uses,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:18842395:33:1,30,made,what is something made of?,32:35,the river water,what,something,_,_,is,of,_,True,False
Wiki1k:wikinews:1244689:0:1,8,killed,who was killed?,0:2,Alicia Benefield,who,_,_,_,was,_,_,True,False
Wiki1k:wikinews:1244689:0:1,8,killed,who killed someone?,9:13,"her boyfriend, Rodris Webster",who,_,someone,_,_,_,_,False,False
Wiki1k:wikinews:628034:26:3,2,like,what does someone like?,3:18,"all websites to honor a web user""s preferences and desire for privacy of course",what,someone,_,_,does,_,_,False,False
Wiki1k:wikinews:628034:26:3,2,like,who likes something?,0:1,We,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:628034:26:3,6,honor,what should honor something?,3:5,all websites,what,_,something,_,should,_,_,False,False
Wiki1k:wikinews:628034:26:3,6,honor,what should something honor?,7:18,"a web user""s preferences and desire for privacy of course",what,something,_,_,should,_,_,False,False
Wiki1k:wikinews:628034:23:1,1,provides,what does something provide?,2:13,"the user with the option to remove user tracking, including cookies",what,something,_,_,does,_,_,False,False
Wiki1k:wikinews:628034:23:1,1,provides,what provides something?,0:1,This,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:628034:23:1,8,remove,what can be removed?,9:13,"user tracking, including cookies",what,_,_,_,can,_,List(be),True,False
Wiki1k:wikinews:628034:23:1,8,remove,who can remove something?,2:4,the user,who,_,something,_,can,_,_,False,False
Wiki1k:wikinews:628034:23:1,12,including,what is included?,12:13,cookies,what,_,_,_,is,_,_,True,False
Wiki1k:wikinews:1513779:3:2,3,said,what did someone say?,4:30,"""""It will be difficult to predict when the Pacific cooling trend and its contribution to the global hiatus in surface temperatures will come to an end.",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:1513779:3:2,3,said,who said something?,1:3,Professor England,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1513779:3:2,11,predict,what will be predicted?,10:30,when the Pacific cooling trend and its contribution to the global hiatus in surface temperatures will come to an end,what,_,_,_,will,_,List(be),True,False
Wiki1k:wikinews:1513779:3:2,11,predict,how will something be predicted?,7:8,difficult,how,something,_,_,will,_,List(be),True,False
Wiki1k:wikinews:1513779:3:2,28,come,what will something come to?,28:30,an end,what,something,_,_,will,to,_,False,False
Wiki1k:wikinews:1513779:3:2,28,come,what will come to something?,11:25,the Pacific cooling trend and its contribution to the global hiatus in surface temperatures,what,_,_,something,will,to,_,False,False
Wiki1k:wikinews:542011:42:2,2,count,what can someone count?,3:20,the number of Paralympians who were on Team Australia in London who were at the Sydney games,what,someone,_,_,can,_,_,False,False
Wiki1k:wikinews:542011:42:2,2,count,who can count something?,0:1,I,who,_,something,_,can,_,_,False,False
Wiki1k:wikinews:542011:42:2,2,count,how can someone count something?,20:23,on my fingers,how,someone,something,_,can,_,_,False,False
Wiki1k:wikinews:734121:2:2,10,fly,what flew?,4:6,the planes,what,_,_,_,_,_,_,False,False
Wiki1k:wikinews:734121:2:2,10,fly,when did something fly?,0:4,One hundred years ago,when,something,_,_,did,_,_,False,False
Wiki1k:wikinews:734121:2:2,10,fly,how did something fly?,9:12,in good weather,how,something,_,_,did,_,_,False,False
Wiki1k:wikinews:734121:2:2,25,said,what did someone say?,0:20,"""""One hundred years ago, the planes had to fly in good weather and there was only one person on board,""""",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:734121:2:2,25,said,who said something?,20:21,Piccard,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:718707:0:2,4,suffered,what did someone suffer?,4:8,a number of strokes,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:718707:0:2,4,suffered,when did someone suffer something?,0:2,In 2002,when,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:718707:0:2,4,suffered,who suffered something?,2:3,she,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:718707:0:2,11,advised,what was someone advised?,13:19,not to engage in public speaking,what,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:718707:0:2,11,advised,who was advised something?,2:3,she,who,_,something,_,was,_,_,True,False
Wiki1k:wikinews:718707:0:2,11,advised,when was someone advised something?,0:2,In 2002,when,someone,something,_,was,_,_,True,False
Wiki1k:wikinews:718707:0:2,11,advised,who advised something?,12:13,doctors,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:718707:0:2,16,engage,"what shouldn""t someone engage in?",17:19,public speaking,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:718707:0:2,16,engage,"who shouldn""t engage in something?",2:3,she,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:718707:0:2,16,engage,"when shouldn""t someone engage in something?",0:2,In 2002,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:542011:34:5,3,say,what would someone say?,4:8,"I""m reasonably quick",what,someone,_,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,3,say,who would say something?,0:2,Most people,who,_,something,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,3,say,what would someone say?,4:8,"I""m reasonably quick",what,someone,_,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,3,say,who would say something?,0:2,Most people,who,_,something,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,18,say,what would someone say?,4:8,"I""m reasonably quick",what,someone,_,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,18,say,who would say something?,0:2,Most people,who,_,something,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,18,say,what would someone say?,4:8,"I""m reasonably quick",what,someone,_,_,would,_,_,False,False
Wiki1k:wikinews:542011:34:5,18,say,who would say something?,0:2,Most people,who,_,something,_,would,_,_,False,False
Wiki1k:wikinews:1558109:0:0,2,follows,what does something follow?,3:14,claims of responsibility from forces loyal to Libyan General Khalifa Haftar,what,something,_,_,does,_,_,False,False
Wiki1k:wikinews:1558109:0:0,2,follows,what follows something?,0:2,The announcement,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1558109:0:0,18,moving,who has been moving?,10:14,Libyan General Khalifa Haftar,who,_,_,_,has,_,List(been),False,False
Wiki1k:wikinews:1558109:0:0,18,moving,why has someone been moving?,18:30,in support of militias involved in the widespread conflict within the country,why,someone,_,_,has,_,List(been),False,False
Wiki1k:wikinews:1558109:0:0,23,involved,what is someone involved in?,24:30,the widespread conflict within the country,what,someone,_,_,is,in,_,True,False
Wiki1k:wikinews:1558109:0:0,23,involved,who is involved in something?,21:22,militias,who,_,_,something,is,in,_,True,False
Wiki1k:wikipedia:47921:129:1,10,create,what can someone create?,10:16,beings with true freedom over God,what,someone,_,_,can,_,_,False,False
Wiki1k:wikipedia:47921:129:1,10,create,who can create something?,7:8,God,who,_,something,_,can,_,_,False,False
Wiki1k:wikipedia:47921:129:1,10,create,how can someone create something?,11:14~!~0:7,with true freedom~!~As a truly omnipotent and good being,how,someone,something,_,can,_,_,False,False
Wiki1k:wikipedia:33183:52:0,0,According,what is something according to?,2:4,Jessica Duchen,what,something,_,_,is,to,_,False,False
Wiki1k:wikipedia:33183:52:0,0,According,what is according to something?,12:39,"women musicians in classical music are""""... too often judged for their appearances, rather than their talent"""" and they face pressure""""... to look sexy onstage and in photos.""""",what,_,_,something,is,to,_,False,False
Wiki1k:wikipedia:33183:52:0,24,judged,what is someone judged for?,21:24,for their appearances,what,someone,_,_,is,for,_,True,False
Wiki1k:wikipedia:33183:52:0,24,judged,who is judged?,12:17,women musicians in classical music,who,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:33183:52:0,36,face,what does someone face?,31:39,"pressure""""... to look sexy onstage and in photos.""""",what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:33183:52:0,36,face,who faces something?,29:30~!~12:17,they~!~women musicians in classical music,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:33183:52:0,41,look,who looks?,12:17,women musicians in classical music,who,_,_,_,_,_,_,False,False
Wiki1k:wikipedia:33183:52:0,41,look,where does someone look?,35:39,onstage and in photos,where,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:33183:52:0,41,look,how does someone look?,34:35,sexy,how,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:18836:32:5,12,correcting,what was being corrected?,15:22,basic works on religious and secular topics,what,_,_,_,was,_,List(being),True,False
Wiki1k:wikipedia:18836:32:5,12,correcting,who was correcting something?,4:5,scholars,who,_,something,_,was,_,_,False,False
Wiki1k:wikipedia:18836:32:5,12,correcting,when was someone correcting something?,5:8,during this period,when,someone,something,_,was,_,_,False,False
Wiki1k:wikipedia:18836:32:5,30,learning,what is learning?,9:22,"the copying, correcting, and dissemination of basic works on religious and secular topics",what,_,_,_,is,_,_,False,False
Wiki1k:wikinews:675013:1:0,2,transported,who was transported?,0:1,Corbett,who,_,_,_,was,_,_,True,False
Wiki1k:wikinews:675013:1:0,2,transported,where was someone transported?,3:7,to Mater Infirmorum Hospital,where,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:675013:1:0,12,given,what was someone given?,12:14,urgent surgery,what,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:675013:1:0,12,given,who was given something?,0:1~!~8:9,Corbett~!~he,who,_,something,_,was,_,_,True,False
Wiki1k:wikinews:675013:1:0,12,given,where was someone given something?,4:7,Mater Infirmorum Hospital,where,someone,something,_,was,_,_,True,False
Wiki1k:wikipedia:21490957:90:2,1,saw,what did someone see?,2:4,this orientation,_,_,_,_,_,_,_,false,false
Wiki1k:wikipedia:21490957:90:2,1,saw,who saw something?,0:1,He,_,_,_,_,_,_,_,false,false
Wiki1k:wikipedia:21490957:90:2,1,saw,how did someone see something?,4:10,as also the way to happiness,_,_,_,_,_,_,_,false,false
Wiki1k:wikinews:519713:3:0,20,leveling,what was leveled?,20:22,6--6,what,_,_,_,was,_,_,True,False
Wiki1k:wikinews:519713:3:0,20,leveling,who leveled something?,0:2,The Slovenes,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:519713:3:0,26,going,who was going?,0:2,The Slovenes,who,_,_,_,was,_,_,False,False
Wiki1k:wikinews:519713:3:0,26,going,how was someone going?,24:27,ahead 6--7,how,someone,_,_,was,_,_,False,False
Wiki1k:wikinews:1895169:8:3,1,said,what did someone say?,2:12,de Kock had also directly assisted in retrieving two bodies,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:1895169:8:3,1,said,who said something?,0:1,Fullard,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1895169:8:3,7,assisted,who assisted in something?,2:4,de Kock,who,_,_,something,_,in,_,False,False
Wiki1k:wikinews:1895169:8:3,7,assisted,what did someone assist in?,9:12,retrieving two bodies,what,someone,_,_,did,in,_,False,False
Wiki1k:wikinews:1895169:8:3,9,retrieving,what was retrieved?,10:12,two bodies,what,_,_,_,was,_,_,True,False
Wiki1k:wikinews:1895169:8:3,9,retrieving,who retrieved something?,2:4,de Kock,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:21490957:97:4,0,Perfected,what is perfected?,1:3,human nature,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:21490957:97:4,3,consists,what consists in something?,0:3,Perfected human nature,what,_,_,something,_,in,_,False,False
Wiki1k:wikipedia:21490957:97:4,3,consists,what does something consist in?,4:12,"in the human dual nature, embodied and intellecting",what,something,_,_,does,in,_,False,False
Wiki1k:wikipedia:21490957:97:4,10,embodied,what is embodied?,5:9,the human dual nature,what,_,_,_,is,_,_,True,False
Wiki1k:wikinews:783123:0:0,11,died,where did someone die?,11:16,in a hospice in Edinburgh,where,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:783123:0:0,11,died,who died?,0:2,David McLetchie,who,_,_,_,_,_,_,False,False
Wiki1k:wikinews:783123:0:0,11,died,when did someone die?,10:11,today,when,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:783123:0:0,11,died,how did someone die?,16:19,whilst suffering cancer,how,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:783123:0:0,19,suffering,what was someone suffering?,18:19,cancer,what,someone,_,_,was,_,_,False,False
Wiki1k:wikinews:783123:0:0,19,suffering,who was suffering something?,0:2,David McLetchie,who,_,something,_,was,_,_,False,False
Wiki1k:wikinews:783123:0:0,19,suffering,where was someone suffering something?,11:16,in a hospice in Edinburgh,where,someone,something,_,was,_,_,False,False
Wiki1k:wikinews:783123:0:0,19,suffering,when was someone suffering something?,10:11,today,when,someone,something,_,was,_,_,False,False
Wiki1k:wikinews:754636:14:0,6,prepare,who prepares?,3:5,various people,who,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:14:0,6,prepare,how does someone prepare?,6:9,in different ways,how,someone,_,_,does,_,_,False,False
Wiki1k:wikinews:784376:6:2,0,According,what is something according to?,2:11,"the NSW Department of Environment, Climate Change and Water",what,something,_,_,is,to,_,False,False
Wiki1k:wikinews:784376:6:2,0,According,what is according to something?,11:37,"a national park is an area designated to """"protect Australia""s plants, animals, ecosystems, unique geology and Aboriginal and non-Aboriginal cultural connections to the land.""""",what,_,_,something,is,to,_,False,False
Wiki1k:wikinews:784376:6:2,19,designated,what is designated?,11:14,a national park,what,_,_,_,is,_,_,True,False
Wiki1k:wikinews:784376:6:2,19,designated,why is something designated?,18:37,"to """"protect Australia""s plants, animals, ecosystems, unique geology and Aboriginal and non-Aboriginal cultural connections to the land.""""",why,something,_,_,is,_,_,True,False
Wiki1k:wikinews:784376:6:2,22,protect,what is being protected?,20:37,"Australia""s plants, animals, ecosystems, unique geology and Aboriginal and non-Aboriginal cultural connections to the land",what,_,_,_,is,_,List(being),True,False
Wiki1k:wikinews:784376:6:2,22,protect,what is protecting something?,11:14,a national park,what,_,something,_,is,_,_,False,False
Wiki1k:wikinews:1802356:0:1,14,missing,who is missing?,11:13~!~3:5,thirteen more~!~Egyptian fisherman,who,_,_,_,is,_,_,False,False
Wiki1k:wikinews:718707:6:0,6,acknowledged,what did someone acknowledge?,7:12,how she changed British politics,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:718707:6:0,6,acknowledged,who acknowledged something?,0:5,Former Prime Minister Tony Blair,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:718707:6:0,9,changed,what did someone change?,10:12,British politics,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:718707:6:0,9,changed,who changed something?,8:9,she,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:106539:6:0,13,adopted,what was adopted?,2:9,the Common Effective Preferential Tariff (CEPT) scheme,what,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:106539:6:0,13,adopted,when was something adopted?,0:2,In 1992,when,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:106539:6:0,13,adopted,why was something adopted?,11:37,"as a schedule for phasing out tariffs with the goal to increase the """"region""s competitive advantage as a production base geared for the world market""""",why,something,_,_,was,_,_,True,False
Wiki1k:wikipedia:106539:6:0,18,phasing,what is being phased?,17:18,tariffs,what,_,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:106539:6:0,18,phasing,when is something being phased?,0:2,In 1992,when,something,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:106539:6:0,18,phasing,why is something being phased?,18:37,"with the goal to increase the """"region""s competitive advantage as a production base geared for the world market""""",why,something,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:106539:6:0,25,increase,what is being increased?,23:37,"the """"region""s competitive advantage as a production base geared for the world market""""",what,_,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:106539:6:0,25,increase,when is something being increased?,0:2,In 1992,when,something,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:106539:6:0,25,increase,how is something being increased?,2:18,the Common Effective Preferential Tariff (CEPT) scheme was adopted as a schedule for phasing out tariffs,how,something,_,_,is,_,List(being),True,False
Wiki1k:wikipedia:106539:6:0,36,geared,what is geared for something?,29:32,a production base,what,_,_,something,is,for,_,True,False
Wiki1k:wikipedia:106539:6:0,36,geared,what is something geared for?,34:37,the world market,what,something,_,_,is,for,_,True,False
Wiki1k:wikinews:1895169:0:0,12,arrested,who was arrested?,9:11,de Kock,who,_,_,_,was,_,_,True,False
Wiki1k:wikinews:1895169:0:0,12,arrested,when was someone arrested?,0:9,"After South Africa""s first democratic elections in 1994",when,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:1895169:0:0,15,detailed,who detailed something?,9:11,de Kock,who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1895169:0:0,15,detailed,what did someone detail?,16:18,his actions,what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:1895169:0:0,15,detailed,where did someone detail something?,18:27,"to the nation""s Truth and Reconciliation Commission (TRC)",where,someone,something,_,did,_,_,False,False
Wiki1k:wikinews:1895169:0:0,15,detailed,when did someone detail something?,0:9,"After South Africa""s first democratic elections in 1994",when,someone,something,_,did,_,_,False,False
Wiki1k:wikipedia:26984:0:2,1,wrote,what did someone write?,2:4,120 plays,what,someone,_,_,did,_,_,False,False
Wiki1k:wikipedia:26984:0:2,1,wrote,who wrote something?,0:1,Sophocles,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:26984:0:2,1,wrote,when did someone write something?,4:10,during the course of his life,when,someone,something,_,did,_,_,False,False
Wiki1k:wikipedia:26984:0:2,15,survived,what survived?,12:13~!~2:4,seven~!~120 plays,what,_,_,_,_,_,_,False,False
Wiki1k:wikipedia:26984:0:2,15,survived,how did something survive?,15:19,in a complete form,how,something,_,_,did,_,_,False,False
Wiki1k:wikipedia:37966:21:4,3,paste,what is pasted?,0:4,Leaf and stem paste,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:37966:21:4,3,paste,what is something pasted from?,5:8,an arachne cordifolia,what,something,_,_,is,from,_,True,False
Wiki1k:wikipedia:37966:21:4,9,used,what is something used for?,11:19,wounds and as an antidote for snake bites,what,something,_,_,is,for,_,True,False
Wiki1k:wikipedia:37966:21:4,9,used,what is used for something?,0:8,Leaf and stem paste from an arachne cordifolia,what,_,_,something,is,for,_,True,False
Wiki1k:wikipedia:37966:21:4,18,bites,what bites?,17:18,snake,what,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:9:2,5,does,what does something do?,1:2~!~4:5,advantages~!~disadvantages,what,something,_,_,does,_,_,False,False
Wiki1k:wikinews:754636:9:2,5,does,what does something?,6:7,it,what,_,something,_,_,_,_,False,False
Wiki1k:wikinews:1802356:4:1,2,carrying,what was carrying something?,0:1,It,what,_,something,_,was,_,_,False,False
Wiki1k:wikinews:1802356:4:1,2,carrying,what was something carrying?,3:7,220 tonnes of cargo,what,something,_,_,was,_,_,False,False
Wiki1k:wikinews:1802356:4:1,7,according,what is something according to?,9:17,the General Authority for the Red Sea Ports,what,something,_,_,is,to,_,False,False
Wiki1k:wikinews:1802356:4:1,7,according,what is according to something?,0:7,It was carrying 220 tonnes of cargo,what,_,_,something,is,to,_,False,False
Wiki1k:wikinews:775081:2:0,0,Following,what was followed?,1:5,the decision to acquit,what,_,_,_,was,_,_,True,False
Wiki1k:wikinews:775081:2:0,4,acquit,who was acquitted?,31:33,George Zimmerman,who,_,_,_,was,_,_,True,False
Wiki1k:wikinews:775081:2:0,4,acquit,who acquitted someone?,6:12,a six member all-female jury,who,_,someone,_,_,_,_,False,False
Wiki1k:wikinews:775081:2:0,26,said,what did someone say?,26:35,"""""I think the prosecution of George Zimmerman was disgraceful""""",what,someone,_,_,did,_,_,False,False
Wiki1k:wikinews:775081:2:0,26,said,who said something?,22:25,"Zimmerman""s lawyer",who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:775081:2:0,30,think,what does someone think?,28:35,the prosecution of George Zimmerman was disgraceful,what,someone,_,_,does,_,_,False,False
Wiki1k:wikinews:775081:2:0,30,think,who thinks something?,22:25,"Zimmerman""s lawyer",who,_,something,_,_,_,_,False,False
Wiki1k:wikinews:765500:1:2,3,goes,what goes against something?,0:2,Any force,what,_,_,something,_,against,_,False,False
Wiki1k:wikinews:765500:1:2,3,goes,what does something go against?,5:7,the constitution,what,something,_,_,does,against,_,False,False
Wiki1k:wikipedia:19242322:50:3,2,requested,what was someone requested to do?,3:9,to write poems arousing nationalist passions,what,someone,_,do,was,to,_,True,False
Wiki1k:wikipedia:19242322:50:3,2,requested,who was requested to do something?,9:10,Goethe,who,_,_,something,was,to do,_,True,False
Wiki1k:wikipedia:19242322:50:3,4,write,what would someone write?,5:9,poems arousing nationalist passions,what,someone,_,_,would,_,_,False,False
Wiki1k:wikipedia:19242322:50:3,4,write,who would write something?,9:10,Goethe,who,_,something,_,would,_,_,False,False
Wiki1k:wikipedia:19242322:50:3,6,arousing,what is arousing something?,5:6,poems,what,_,something,_,is,_,_,False,False
Wiki1k:wikipedia:19242322:50:3,6,arousing,what is something arousing?,7:9,nationalist passions,what,something,_,_,is,_,_,False,False
Wiki1k:wikipedia:19242322:50:3,13,decline,who would decline?,9:10,Goethe,who,_,_,_,would,_,_,False,False
Wiki1k:wikipedia:19242322:50:3,13,decline,what would someone decline?,3:9,to write poems arousing nationalist passions,what,someone,_,_,would,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,5,understand,who understands?,0:1,Those,who,_,_,_,_,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,5,understand,what does someone understand?,7:9,see God,what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,14,loves,who loves something?,8:9,God,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,14,loves,what does someone love?,12:13~!~8:9,what~!~God,what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,7,see,who sees something?,0:6,Those who truly seek to understand,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,7,see,what does someone see?,8:9,God,what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,3,seek,what does someone seek?,4:9,to understand and see God,what,someone,_,_,does,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,3,seek,who seeks something?,0:1,Those,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,11,love,who will love something?,0:9,Those who truly seek to understand and see God,who,_,something,_,will,_,_,False,False
Wiki1k:wikipedia:21490957:90:5,11,love,what will someone love?,12:15,what God loves,what,someone,_,_,will,_,_,False,False
Wiki1k:wikipedia:42261:22:3,4,wound,what is wound?,1:3,the tubing,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:42261:22:3,4,wound,where is something wound?,5:8,on the drum,where,something,_,_,is,_,_,True,False
Wiki1k:wikipedia:42261:22:3,8,powered,what is something powered by?,10:18,the irrigation water or a small gas engine,what,something,_,_,is,by,_,True,False
Wiki1k:wikipedia:42261:22:3,8,powered,what is powered by something?,6:8,the drum,what,_,_,something,is,by,_,True,False
Wiki1k:wikipedia:42261:22:3,22,pulled,what is pulled?,18:20,the sprinkler,what,_,_,_,is,_,_,True,False
Wiki1k:wikipedia:42261:22:3,22,pulled,where is something pulled?,22:25,across the field,where,something,_,_,is,_,_,True,False
Wiki1k:wikipedia:5921:23:1,1,include,what does something include?,2:15,"some species of spiders, most marsupials, birds, reptiles, and many species of fish",what,something,_,_,does,_,_,False,False
Wiki1k:wikipedia:5921:23:1,1,include,what includes something?,0:1,These,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:12558:29:1,12,compared,what is something being compared to?,15:24,"the Milky Way""s 100,000 light-year diameter",what,something,_,_,is,to,List(being),True,False
Wiki1k:wikipedia:12558:29:1,12,compared,what is being compared to something?,5:13,"an upward diameter of 437,000 light-years",what,_,_,something,is,to,List(being),True,False
Wiki1k:wikipedia:19334:15:3,10,appointed,who was appointed?,0:7,"His wife, Donata, and his three daughters",who,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:19334:15:3,10,appointed,who appointed someone?,10:11,him,who,_,someone,_,_,_,_,False,False
Wiki1k:wikipedia:19334:15:3,10,appointed,what was someone appointed?,11:14,as co-executrices,what,someone,_,_,was,_,_,True,False
Wiki1k:wikipedia:7959:101:0,3,mentioned,what did someone mention?,4:8,the influence of wealth,what,someone,_,_,did,_,_,False,False
Wiki1k:wikipedia:7959:101:0,3,mentioned,who mentioned something?,0:2,Other commentators,who,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:7567080:24:0,4,used,who was used?,0:3,Pope Leo X,who,_,_,_,was,_,_,True,False
Wiki1k:wikipedia:7567080:24:0,4,used,how was someone used?,5:9,to reformers and heretics,how,someone,_,_,was,_,_,True,False
Wiki1k:wikipedia:7567080:24:0,12,responded,how did someone respond?,12:13~!~13:19,slowly~!~with great care as is proper,how,someone,_,_,did,_,_,False,False
Wiki1k:wikipedia:7567080:24:0,12,responded,who responded?,10:11~!~0:3,he~!~Pope Leo X,who,_,_,_,_,_,_,False,False
Wiki1k:wikinews:542011:26:0,8,readmitted,who was readmitted?,0:2~!~2:3,Amanda Carter~!~I,who,_,_,_,was,_,_,True,False
Wiki1k:wikinews:542011:26:0,8,readmitted,when was someone readmitted?,4:6,in 2006,when,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:542011:26:0,8,readmitted,where was someone readmitted?,8:11,back to hospital,where,someone,_,_,was,_,_,True,False
Wiki1k:wikinews:542011:26:0,27,left,what did something leave someone?,26:30,a C5 incomplete quad,what,something,_,someone,did,_,_,False,False
Wiki1k:wikinews:542011:26:0,27,left,what left someone something?,12:17,another episode of transverse myelitis,what,_,someone,something,_,_,_,False,False
Wiki1k:wikinews:542011:26:0,27,left,who did something leave something?,25:26~!~0:2,me~!~Amanda Carter,who,something,_,something,did,_,_,False,False
Wiki1k:wikinews:542011:26:0,37,affected,what did something affect?,34:37,my right arm,what,something,_,_,did,_,_,False,False
Wiki1k:wikinews:542011:26:0,37,affected,what affected something?,12:17~!~31:32,another episode of transverse myelitis~!~it,what,_,something,_,_,_,_,False,False
Wiki1k:wikipedia:18836:46:1,2,established,what was established?,0:1,Communities,what,_,_,_,was,_,_,True,False
