qasrl_id,verb_idx,verb,question,answer_range,answer,wh,subj,obj,obj2,aux,prep,verb_prefix,is_passive,is_negated
Wiki1k:wikinews:742923:8:2,10,think,"what didn""t someone think?",9:20,I would live to see the day this reached third reading,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,10,think,"who didn""t think something?",2:4~!~0:2,Diane Abbott~!~Labour MP,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,13,live,what might someone not live to see?,14:20,the day this reached third reading,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,13,live,who might not live to see something?,5:6~!~2:4~!~0:2,I~!~Diane Abbott~!~Labour MP,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,15,see,what might someone see?,14:20,the day this reached third reading,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,15,see,who might see something?,5:6~!~0:2~!~2:4,I~!~Labour MP~!~Diane Abbott,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,15,see,why might someone see something?,6:12,did not think I would live,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,19,reached,what did something reach?,18:20,third reading,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:742923:8:2,19,reached,what reached something?,14:16,the day,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:12:3,5,found,what is found somewhere?,0:4,These same three species,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:12:3,5,found,where is something found?,6:11,in every 17-year brood,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:12:3,5,found,"where isn""t something found?",12:15,the farthest north,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:14:0,6,prepare,how does someone prepare?,6:9,in different ways,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:14:0,6,prepare,who prepares?,3:5,various people,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,4,seeing,how is someone seeing something?,0:1,occasionally,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,4,seeing,what is someone seeing?,5:8,flying across highways,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,4,seeing,who is seeing something?,1:2,individuals,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,5,flying,how is someone flying somewhere?,0:1,Occasionally,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,5,flying,where is someone flying?,6:8,across highways,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,5,flying,who is flying somewhere?,1:2,individuals,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,11,smash,what does something smash into?,13:14,cars,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,11,smash,what smashes into something?,10:11~!~1:2,they~!~individuals,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,11,smash,when does something smash into something?,0:1~!~9:10,Occasionally~!~sometimes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:15:1,11,smash,where does something smash into something?,6:8,across highways,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:16:0,3,stay,where does someone stay?,3:4,outside,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:16:0,3,stay,who stays somewhere?,1:2,They,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:16:1,3,fly,how might someone fly somewhere?,2:3,accidentally,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:16:1,3,fly,where might someone fly?,4:5~!~5:9,in~!~through an open window,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:16:1,3,fly,who might fly somewhere?,0:1,One,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:1,8,supplied,what is supplied by something?,0:3,Essential amino acids,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:1,8,supplied,what is something supplied by?,10:13,their bacterial endosymbionts,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:1,8,supplied,where is something supplied by something?,3:7,in the cicada diet,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,1,makes,what does someone make?,9:13,two essential amino acids,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,1,makes,who makes something?,0:1,One,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,1,makes,what does someone make?,2:6,8 essential amino acids,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,1,makes,who makes something?,0:1,one,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,8,makes,what does someone make?,9:13,two essential amino acids,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,8,makes,who makes something?,0:1,One,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,8,makes,what does someone make?,2:6,8 essential amino acids,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:17:3,8,makes,who makes something?,0:1,one,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,19,went,what did someone go to?,19:21,graduate school,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,19,went,who went somewhere?,6:7~!~0:2~!~2:6,I~!~Chris Simon~!~As an undergraduate student,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,24,looked,what did someone look for?,24:27,a study organism,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,24,looked,when did someone look for something?,15:21,when I went to graduate school,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,24,looked,who looked for something?,0:2~!~6:7,Chris Simon~!~I,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,24,looked,why did someone look for something?,27:39~!~8:14,that was likely to be in the process of forming new species~!~interested in the formation of species,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,38,forming,what was forming something?,37:39,new species,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,38,forming,what was forming something?,24:27,a study organism,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:0,38,forming,why was something forming something?,10:14,the formation of species,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,2,leads,what does something lead to?,4:5,speciation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,2,leads,what leads to something?,0:2,Reproductive isolation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,7,planned,what did someone plan to do?,9:15,study biochemical differences among the broods,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,7,planned,who planned to do something?,6:7,I,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,7,planned,why did someone plan to do something?,0:5,Reproductive isolation leads to speciation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,9,study,what did someone study?,10:12,biochemical differences,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,9,study,where did someone study something?,12:15,among the broods,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,9,study,who studied something?,6:7,I,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:1:2,9,study,why did someone study something?,0:5,Reproductive isolation leads to speciation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:20:1,8,communicate,how is someone communicating with someone?,5:7,this opportunity,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:20:1,8,communicate,who is someone communicating with?,10:12,your readers,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:20:1,8,communicate,who is communicating with someone?,0:1,I,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:20:1,8,communicate,why is someone communicating with someone?,1:3,am happy,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:2:0,6,study,what does someone study?,3:9,the emergence of the periodical cicadas,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:2:0,6,study,who studies something?,1:2,You,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:2:2,4,making,what is someone making?,1:2,observations,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:2:2,4,making,who is making something?,3:4,you,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:4:0,5,Do,what does someone do?,3:7,study the periodical cicadas,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:4:0,5,Do,who does someone do something with?,8:10,anyone else,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:4:0,5,Do,who does someone do something?,2:3,you,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:4:0,7,study,what does someone study?,4:7,the periodical cicadas,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:4:0,7,study,who does someone study something with?,8:10,anyone else,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:4:0,7,study,who studies something?,2:3,you,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:3,5,participates,what does someone participate in?,7:10,the mapping project,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:3,5,participates,who participates in something?,0:2~!~2:4,Postdoctoral research~!~David Marshall,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:3,11,leads,what does someone lead?,12:23,the part of the research related to the mapping of stragglers,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:3,11,leads,who leads something?,2:4~!~0:2,David Marshall~!~Postdoctoral research,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:6,6,studying,what is someone studying?,7:15,the genes of the bacterial endosymbionts of cicadas,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:6,6,studying,who is studying something?,0:3~!~3:5,My graduate student~!~Russ Meister,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,9,studying,what is someone studying?,10:15,the development of Magicicada nymphs,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,9,studying,who is studying something?,5:7~!~0:5,Erin Dwyer~!~My current undergraduate honors student,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,17,helping,what is someone helping to do?,19:23,design a lab exercise,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,17,helping,where is someone helping to do something?,26:30,around the eastern US,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,17,helping,who is helping to do something?,5:7~!~0:5,Erin Dwyer~!~My current undergraduate honors student,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,17,helping,who is someone helping to do something for?,24:26,college students,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,17,helping,why is someone helping to do something?,30:34~!~9:15,to do the same~!~studying the development of Magicicada nymphs,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,19,design,what is someone designing?,20:23,a lab exercise,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,19,design,where is someone designing something?,26:30,around the eastern US,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,19,design,who is designing something?,5:7~!~0:5,Erin Dwyer~!~My current undergraduate honors student,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:7,19,design,why is someone designing something?,30:34~!~23:26,to do the same~!~for college students,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:5:9,0,See,what should someone see?,1:5,the Simon Lab website,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:0,4,collaborating,who is someone collaborating with?,12:14~!~5:7,Jin Yoshimura~!~Teiji Sota,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:0,4,collaborating,where is someone collaborating with someone?,14:17~!~17:19~!~7:11,at Shizuoka University~!~in Japan~!~at the University Kyoto,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:0,4,collaborating,who is collaborating with someone?,1:2,We,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:1,2,studying,what is someone studying?,3:7,the phylogeography of Magicicada,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:1,2,studying,who is studying something?,0:1,They,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:2,2,collaborating,who is someone collaborating with?,4:6~!~6:11,John McCutcheon~!~of the University of Montana,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:2,2,collaborating,who is collaborating with someone?,0:1,We,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:2,2,collaborating,why is someone collaborating with someone?,11:17,who is studying the endosymbiont genomes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:2,13,studying,what is someone studying?,14:17,the endosymbiont genomes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:6:2,13,studying,who is studying something?,4:6~!~6:11,John McCutcheon~!~of the University of Montana,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:9:2,5,does,what does something do?,7:8,have,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:754636:9:2,5,does,what does something do?,4:5~!~1:2,disadvantages~!~advantages,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,5,recognised,what did someone recognise?,6:8,their marriage,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,5,recognised,who recognised something?,0:5,The State of New York,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,10,following,what was following something?,13:25,"Windsor had to pay more than US$300,000 in inheritance tax",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,10,following,what was something following?,10:13,"Speyer""s death",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,18,pay,how much did someone pay?,17:22,"more than US$300,000",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,18,pay,what did someone pay?,23:25,inheritance tax,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,18,pay,when did someone pay something?,9:13,"following Speyer""s death",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:762751:1:1,18,pay,who paid something?,13:14,Windsor,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:1:0,4,denounced,what has someone denounced?,5:7,the ultimatum,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:1:0,4,denounced,who has denounced something?,0:3,The Muslim Brotherhood,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:1:2,3,goes,what does someone go against?,5:7,the constitution,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:1:2,3,goes,who goes against something?,0:2,Any force,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:0,5,thrown,what was thrown somewhere?,0:1~!~2:4,Stones~!~petrol bombs,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:0,5,thrown,where was something thrown?,6:13,at the headquarters of the Muslim Brotherhood,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:0,17,fortified,how was something fortified?,17:19,with sandbags,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:0,17,fortified,what was fortified?,7:13,the headquarters of the Muslim Brotherhood,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:1,3,leading,what was someone leading?,4:5,member,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:1,3,leading,who was leading something?,0:1,Morsi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:3:1,3,leading,who was someone leading?,6:8,the Brotherhood,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,12,endorsed,what did someone endorse?,10:17,a petition calling for a snap election,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,12,endorsed,who endorsed something?,0:4~!~4:8,"The National Salvation Front~!~a secular, liberal organization",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,12,endorsed,who did someone endorse something from?,19:23,the grassroots movement Rebel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,15,calling,what is being called for?,14:17,a snap election,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,15,calling,what is calling for something?,10:12,a petition,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,15,calling,who is calling for something?,0:4~!~4:8,"The National Salvation Front~!~a secular, liberal organization",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,15,calling,who is something calling for something from?,19:23,the grassroots movement Rebel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,21,started,what did someone start?,10:17,a petition calling for a snap election,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:4:1,21,started,who started something?,19:23,the grassroots movement Rebel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,6,said,what did someone say?,5:27~!~27:63,"[Morsi] announced to all of Egypt""s people he made mistakes and that he is in the process of fixing these mistakes~!~I want to confirm one truth, if there is a total lack of response to this initiative, no listening to it, no interest in it from any side, what do you think the presidency can do?",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,6,said,who said something?,0:2~!~2:4,Another spokesman~!~Omar Amer,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,11,announced,what did someone announce?,13:27,he made mistakes and that he is in the process of fixing these mistakes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,11,announced,who did someone announce something to?,8:13,"all of Egypt""s people",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,11,announced,who announced something?,5:6,Morsi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,19,made,what did someone make?,15:16,mistakes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,19,made,who made something?,13:14~!~5:6,he~!~Morsi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,19,made,why did someone make something?,20:27,in the process of fixing these mistakes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,29,fixing,what is someone fixing?,25:27,these mistakes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,29,fixing,who is fixing something?,13:14,he,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,29,fixing,why is someone fixing something?,13:16,he made mistakes,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,36,want,what does someone want?,29:33,to confirm one truth,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,36,want,who wants something?,27:28,I,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,38,confirm,what did someone confirm?,31:33,one truth,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,38,confirm,who confirmed something?,0:2~!~2:4,Another spokesman~!~Omar Amer,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,38,confirm,why did someone confirm something?,33:44~!~44:48~!~48:55~!~55:63,if there is a total lack of response to this initiative~!~no listening to it~!~no interest in it from any side~!~what do you think the presidency can do,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,55,listening,"what isn""t someone listening to?",42:44,this initiative,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,55,listening,"who isn""t listening to something?",53:55,any side,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,68,do,what can someone do?,999:1998,nothing,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,68,do,who can do something?,59:61,the presidency,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,68,do,why can someone do something?,33:44~!~44:48~!~48:55,if there is a total lack of response to this initiative~!~no listening to it~!~no interest in it from any side,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,70,think,what might someone think?,59:63,the presidency can do,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,70,think,who might think something?,57:58,you,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:765500:6:1,70,think,why might someone think something?,33:44~!~44:48~!~48:55,if there is a total lack of response to this initiative~!~no listening to it~!~no interest in it from any side,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,4,coming,what is coming somewhere?,0:2,Flight #214,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,4,coming,where is something coming from?,4:5,Seoul,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,8,carrying,what was something carrying?,6:8~!~9:11~!~12:15,291 passengers~!~one infant~!~16 crew members,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,8,carrying,what was carrying something?,0:2,Flight #214,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,8,carrying,where was something carrying something?,3:5,from Seoul,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,12,including,what was included in something?,9:11,one infant,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,12,including,what was something included in?,0:2~!~5:8~!~12:15,Flight #214~!~carrying 291 passengers~!~16 crew members,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,21,crashed,what crashed somewhere?,0:2,Flight #214,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,21,crashed,where did something crash?,16:19,on runway 28L,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:1,21,crashed,why did something crash somewhere?,2:5,coming from Seoul,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,4,report,what does someone report?,4:8~!~9:14,181 people were hospitalized~!~one person remains unaccounted for,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,4,report,who reports something?,2:3,officials,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,8,hospitalized,how many people were hospitalized somewhere?,4:6,181 people,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,8,hospitalized,where was someone hospitalized?,0:2,In total,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,8,hospitalized,who was hospitalized?,2:3,officials,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,12,remains,what does someone remain?,12:14,unaccounted for,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:0:3,12,remains,who remains something?,9:11,one person,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:0,2,reported,what is reported?,3:17,"that when the airplane took off from Seoul, smoke was coming from the airplane",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:0,7,took,what did something take off from?,10:11,Seoul,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:0,7,took,what took off somewhere?,5:7,the airplane,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:0,14,coming,what was coming from something?,11:12,smoke,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:0,14,coming,what was something coming from?,5:7,the airplane,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:0,14,coming,when was something coming from something?,4:11,when the airplane took off from Seoul,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:2,0,According,what is according to someone?,16:25,the tail came off of the plane upon landing,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:2,0,According,who is something according to?,2:4,David Eun,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:2,0,According,who is something according to?,4:9~!~10:16,a passenger on the airplane~!~the executive vice president of Samsung,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:2,20,came,what came off of something?,16:18,the tail,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:2,20,came,what did something come off of?,21:23,the plane,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:2,20,came,when did something come off of something?,23:25,upon landing,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:3,8,reported,what did someone report?,8:16~!~17:22,that a fireball formed upon the plane landing~!~that the plane flipped over,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:3,8,reported,who reported something?,0:4~!~4:6,A non-passenger witness~!~Anthony Castorani,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:3,12,formed,what formed somewhere?,9:11,a fireball,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:3,12,formed,when did something form somewhere?,12:16,upon the plane landing,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:3,21,flipped,what flipped over?,13:15,the plane,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:3,21,flipped,when did something flip over?,12:16,upon the plane landing,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:4,15,burned,what was burned?,0:10,A large portion of the passenger area of the plane,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:4,15,burned,why was something burned?,10:13,was on fire,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,2,seen,what was someone seen doing?,3:10,using emergency slides to escape the wreckage,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,2,seen,who was seen doing something?,0:1,Passengers,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,3,using,what was someone using?,4:6,emergency slides,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,3,using,who was using something?,0:1,Passengers,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,3,using,why was someone using something?,6:10,to escape the wreckage,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,7,escape,how did someone escape something?,3:6,using emergency slides,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,7,escape,what did someone escape?,8:10,the wreckage,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:1:6,7,escape,who escaped something?,0:1,Passengers,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:0,3,closed,what was closed?,0:2,The airport,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:0,3,closed,what was something closed to?,5:13,all incoming and outgoing air and vehicle traffic,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:0,3,closed,when was something closed?,13:19,until 3:30 PM local time,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:0,21,opened,what opened?,22:24,2 runways,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:0,21,opened,when did something open?,13:19,until 3:30 PM local time,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:0,21,opened,where did something open?,0:2,The airport,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,4,headed,what was headed somewhere?,0:4,More than 70 flights,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,4,headed,where was something headed?,5:8,to San Francisco,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,10,allowed,"what wasn""t allowed to do?",12:13,land,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,10,allowed,"what wasn""t allowed to do something?",0:4,More than 70 flights,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,10,allowed,"where wasn""t something allowed to do something?",13:16,at the airport,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,10,allowed,where was something sent?,19:22,to other cities,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,10,allowed,"why wasn""t something allowed to do something?",4:8,headed to San Francisco,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:768597:3:2,12,land,"what wasn""t landing somewhere?",0:4,More than 70 flights,_,_,_,_,_,_,_,False,False
